THERMO NO_TMID
 300.0   1000.0   5000.0
!
! This is the NASA thermodynamic database, which is available for download
! from http://www.galcit.caltech.edu/EDL/public/thermo.html. The original 
! sources are
!
! S. Gordon and B.J. McBride, "Computer Program for Calculation of Complex 
! Chemical Equilibrium Composition, Rocket Performance, Incident and 
! Reflected Shocks and Chapman-Jouguet Detonations", NASA Report SP-273, 1971.
!
! B.J. McBride, S. Gordon, and M.A. Reno, "Coefficients for Calculating 
! Thermodynamic and Transport Properties of Individual Species", NASA 
! Report TM-4513, October 1993.
!-----------------------------------------------------------------------------
!
Electron gas      L10/92E  1.   0.   0.   0.G   200.000  6000.0005.48579903-04 1
 3.16700199E+00-6.16814444E-04 2.03540960E-07-2.77128180E-11 1.65003046E-15    2
 4.04382380E+04 1.37113509E+01 4.94590110E+00 4.30621337E-03-3.23384227E-05    3
 4.51640811E-08-1.93501071E-11 3.96175492E+04 2.54511315E+00 4.10779763E+04    4
CL                J 6/82CL 1.   0.   0.   0.G   200.000  6000.000     35.45270 1
 2.94658358E+00-3.85985408E-04 1.36139388E-07-2.17032923E-11 1.28751025E-15    2
 1.36970327E+04 3.11330136E+00 2.26062480E+00 1.54154399E-03-6.80283622E-07    3
-1.59972975E-09 1.15416636E-12 1.38552986E+04 6.57020799E+00 1.45891941E+04    4
CL+               J 6/82CL 1.E -1.   0.   0.G   298.150  6000.000     35.45215 1
 3.12286072E+00-6.36624037E-04 2.48337920E-07-3.72507849E-11 1.98433686E-15    2
 1.64912234E+05 2.49731349E+00 1.71435396E+00 6.62489248E-03-1.35523086E-05    3
 1.14999760E-08-3.58760566E-12 1.65123809E+05 8.91739552E+00 1.65830698E+05    4
CL-               J 6/82CL 1.E  1.   0.   0.G   298.150  6000.000     35.45325 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
-2.88834132E+04 4.20062927E+00 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00-2.88834132E+04 4.20062927E+00-2.81380382E+04    4
CLCN              J 6/66CL 1.C  1.N  1.   0.G   300.000  5000.000     61.47044 1
 5.49200210E+00 2.09872480E-03-7.74159140E-07 1.38238820E-10-9.23348640E-15    2
 1.47491610E+04-3.73046245E+00 3.33908540E+00 1.03974680E-02-1.37046500E-05    3
 9.50619620E-09-2.59252600E-12 1.52375390E+04 6.83103255E+00 1.65917045E+04    4
CLF               J 6/77CL 1.F  1.   0.   0.G   300.000  5000.000     54.45110 1
 2.84862330E+00 3.17332790E-03-2.05233870E-06 5.21627330E-10-3.74722620E-14    2
-6.92788240E+03 9.31699660E+00 2.64455690E+00 6.24812560E-03-9.03543510E-06    3
 6.34005750E-09-1.74353720E-12-7.04691060E+03 9.63042800E+00-6.04884780E+03    4
CLF3              J 9/65CL 1.F  3.   0.   0.G   300.000  5000.000     92.44791 1
 8.95359670E+00 1.17221630E-03-5.08961880E-07 9.75634890E-11-6.88587310E-15    2
-2.20759680E+04-1.80815549E+01 2.89491190E+00 2.47185500E-02-3.51393230E-05    3
 2.25595910E-08-5.32619780E-12-2.07986400E+04 1.13816921E+01-1.91052460E+04    4
CLO               J 6/61CL 1.O  1.   0.   0.G   300.000  5000.000     51.45210 1
 4.09126190E+00 5.00031260E-04-1.87782060E-07 3.50976710E-11-2.42050380E-15    2
 1.08532230E+04 3.61889244E+00 2.81793640E+00 4.45313330E-03-4.41248930E-06    3
 1.59209420E-09-1.44862420E-14 1.11713970E+04 1.00579823E+01 1.21736480E+04    4
CLO2              L 7/93CL 1.O  2.   0.   0.G   200.000  6000.000     67.45150 1
 5.76647681E+00 1.41132506E-03-5.43714031E-07 1.00734295E-10-6.43543762E-15    2
 1.06324182E+04-2.86560082E+00 3.29338614E+00 6.19311337E-03 1.05685372E-06    3
-8.16191254E-09 4.34694600E-12 1.13760776E+04 1.03017024E+01 1.26285253E+04    4
CL2               TPIS89CL 2.   0.   0.   0.G   200.000  6000.000     70.90540 1
 4.74727508E+00-4.88581710E-04 2.68444871E-07-2.43476083E-11-1.03683148E-15    2
-1.51101862E+03-3.44551305E-01 2.73638114E+00 7.83525700E-03-1.45104963E-05    3
 1.25730834E-08-4.13247145E-12-1.05880114E+03 9.44555879E+00 0.00000000E+00    4
CL2O              J12/65CL 2.O  1.   0.   0.G   300.000  5000.000     86.90480 1
 6.43400620E+00 6.27288090E-04-2.69332520E-07 5.10763940E-11-3.56915450E-15    2
 8.48605300E+03-4.93672407E+00 3.25452380E+00 1.27994490E-02-1.78824600E-05    3
 1.12643830E-08-2.59642520E-12 9.16574230E+03 1.05712106E+01 1.05680184E+04    4
Cr                J 6/79CR 1.   0.   0.   0.G   200.000  6000.000     51.99610 1
 3.08497752E+00-1.44703683E-03 1.08492194E-06-2.35643635E-10 1.86355816E-14    2
 4.68928202E+04 3.65913914E+00 2.50259371E+00-2.76560170E-05 1.03974095E-07    3
-1.61996406E-10 8.89391985E-14 4.70600237E+04 6.71107210E+00 4.78055833E+04    4
CrN               J12/73CR 1.N  1.   0.   0.G   300.000  5000.000     66.00284 1
 3.86496020E+00 8.51604560E-04-4.40707580E-07 1.06676010E-10-8.37314220E-15    2
 5.94774370E+04 5.29506757E+00 2.93046360E+00 3.03770420E-03-1.27139640E-06    3
-1.17812490E-09 8.55513490E-13 5.97442030E+04 1.01918812E+01 6.07397802E+04    4
CrO               J12/73CR 1.O  1.   0.   0.G   300.000  5000.000     67.99550 1
 4.01398180E+00 6.27002450E-04-2.79567940E-07 6.00031000E-11-4.40579160E-15    2
 2.13466930E+04 5.55171510E+00 2.84149960E+00 4.09533580E-03-3.57764630E-06    3
 8.17104390E-10 2.40720090E-13 2.16460670E+04 1.15179922E+01 2.26454051E+04    4
CrO2              J12/73CR 1.O  2.   0.   0.G   300.000  5000.000     83.99490 1
 5.84999980E+00 1.27251010E-03-5.49205480E-07 1.04974910E-10-7.39954860E-15    2
-1.10421830E+04-1.74497632E+00 3.30126450E+00 8.16258570E-03-5.89076800E-06    3
 1.61708560E-11 1.08162670E-12-1.03535690E+04 1.13991138E+01-9.05799743E+03    4
CrO3              J12/73CR 1.O  3.   0.   0.G   300.000  5000.000     99.99430 1
 8.16289460E+00 2.04508390E-03-8.85941310E-07 1.69762820E-10-1.19877650E-14    2
-3.80925570E+04-1.58958945E+01 1.90728580E+00 2.30496080E-02-2.65012940E-05    3
 1.28624130E-08-1.83819910E-12-3.66086800E+04 1.53451415E+01-3.52251261E+04    4
Cs                L 3/93CS 1.   0.   0.   0.G   200.000  6000.000    132.90543 1
 2.82023315E+00-3.34840327E-04-9.82915709E-08 1.27564369E-10-1.46119271E-14    2
 8.30639354E+03 5.00894042E+00 2.50004554E+00-4.66833356E-07 1.68005061E-09    3
-2.48218029E-12 1.27712190E-15 8.45540436E+03 6.87573539E+00 9.20078273E+03    4
Cs+               J12/83CS 1.E -1.   0.   0.G   298.150  6000.000    132.90488 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 5.43873989E+04 6.18275756E+00 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 5.43873989E+04 6.18275756E+00 5.51327739E+04    4
CsCL              J 6/68CS 1.CL 1.   0.   0.G   300.000  5000.000    168.35813 1
 4.47984550E+00 1.09491640E-04-3.99899140E-09 2.06419950E-13 2.21846400E-17    2
-3.02358090E+04 5.21731708E+00 4.18230300E+00 1.37595530E-03-2.05869330E-06    3
 1.48364740E-09-3.97645460E-13-3.01779270E+04 6.63848788E+00-2.88852607E+04    4
CsF               J 6/68CS 1.F  1.   0.   0.G   300.000  5000.000    151.90383 1
 4.43733090E+00 1.27150000E-04-2.05476500E-08 2.98133570E-12-1.47742450E-16    2
-4.42279950E+04 3.87355585E+00 3.74498790E+00 3.01005160E-03-4.58838160E-06    3
 3.21796940E-09-8.37860170E-13-4.40906960E+04 7.19487315E+00-4.28749148E+04    4
CsO               J12/68CS 1.O  1.   0.   0.G   300.000  5000.000    148.90483 1
 4.46602820E+00 1.15632320E-04-5.99891870E-09 1.31766990E-13 5.76397450E-17    2
 6.19503090E+03 5.21454869E+00 3.98574190E+00 2.12792510E-03-3.21702550E-06    3
 2.27642950E-09-5.97219760E-13 6.28989400E+03 7.51602259E+00 7.54861703E+03    4
CsOH              J 6/71CS 1.O  1.H  1.   0.G   300.000  5000.000    149.91277 1
 5.70056490E+00 1.18203840E-03-3.19390940E-07 3.86429170E-11-1.66356360E-15    2
-3.29192050E+04-2.11870021E+00 4.54860030E+00 7.96123330E-03-1.33264970E-05    3
 1.03142340E-08-2.89737770E-12-3.28108900E+04 2.86187969E+00-3.11995968E+04    4
CsOH+             J12/71CS 1.O  1.H  1.E -1.G   300.000  5000.000    149.91222 1
 5.72925630E+00 1.15713240E-03-3.10444310E-07 3.70962910E-11-1.55094630E-15    2
 5.16264830E+04-5.76482218E-01 4.84871580E+00 6.89083460E-03-1.18393280E-05    3
 9.43353720E-09-2.72226850E-12 5.16781670E+04 3.08484851E+00 5.33428450E+04    4
Cs2               J12/83CS 2.   0.   0.   0.G   200.000  6000.000    265.81086 1
 6.86645178E+00-3.99014326E-03 1.31948084E-06-1.63413186E-10 6.88125908E-15    2
 1.08054293E+04-4.29749465E+00 4.74588225E+00-2.63862819E-03 1.14139305E-05    3
-1.60430500E-08 6.56112294E-12 1.15444856E+04 7.60679272E+00 1.29144271E+04    4
Cs2CL2            J 6/68CS 2.CL 2.   0.   0.G   300.000  5000.000    336.71626 1
 9.94243750E+00 6.26593030E-05-2.63310970E-08 4.89121420E-12-3.35541520E-16    2
-8.23458550E+04-1.05980604E+01 9.29526420E+00 2.85056000E-03-4.55760190E-06    3
 3.25577310E-09-8.60673620E-13-8.22228620E+04-7.51835332E+00-7.93590189E+04    4
Cs2F2             J 6/68CS 2.F  2.   0.   0.G   300.000  5000.000    303.80767 1
 9.87937250E+00 1.26748290E-04-5.09052530E-08 8.97117620E-12-5.80909600E-16    2
-1.10050570E+05-1.40548217E+01 8.44255610E+00 6.49210010E-03-1.08327570E-05    3
 8.17910540E-09-2.31739780E-12-1.09781650E+05-7.24824485E+00-1.07056586E+05    4
Cs2O              J12/68CS 2.O  1.   0.   0.G   300.000  5000.000    281.81026 1
 6.89794670E+00 1.01650980E-04-3.80620620E-08 6.14663930E-12-3.57582160E-16    2
-1.31699890E+04-1.16591689E+00 5.75536390E+00 4.91160730E-03-7.70725180E-06    3
 5.41569570E-09-1.40808980E-12-1.29468290E+04 4.30015461E+00-1.10706171E+04    4
Cs2O2H2           J 6/71CS 2.O  2.H  2.   0.G   300.000  5000.000    299.82554 1
 9.58093620E+00 5.32605090E-03-1.87805450E-06 3.09259250E-10-1.94295330E-14    2
-8.60258390E+04-1.32145943E+01 7.52281910E+00 7.90783720E-03 3.54302990E-06    3
-1.04563280E-08 4.80140320E-12-8.53384120E+04-1.90663311E+00-8.27310993E+04    4
Cs2SO4            J 6/79CS 2.S  1.O  4.   0.G   300.000  5000.000    361.87446 1
 1.54190450E+01 4.05276500E-03-1.79103410E-06 3.50246530E-10-2.52157360E-14    2
-1.40367750E+05-4.14921849E+01 4.29653850E+00 4.48543000E-02-6.09879230E-05    3
 4.05163880E-08-1.06734950E-11-1.37825590E+05 1.34096371E+01-1.35014739E+05    4
Cu                J 9/84CU 1.   0.   0.   0.G   200.000  6000.000     63.54600 1
 3.13522595E+00-1.13337547E-03 5.72023041E-07-7.66326177E-11 2.83881466E-15    2
 3.96177240E+04 2.25331944E+00 2.50006597E+00-6.77306412E-07 2.44116818E-09    3
-3.61314758E-12 1.86303224E-15 3.98583358E+04 5.76884604E+00 4.06037157E+04    4
Cu+               J 9/84CU 1.E -1.   0.   0.G   298.150  6000.000     63.54545 1
 2.49981754E+00 3.57922146E-07-2.21769848E-10 4.86937918E-14-2.39019610E-18    2
 1.30263854E+05 1.24951186E+01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 1.30263788E+05 1.24941209E+01 1.31009163E+05    4
CuCL              J 3/66CU 1.CL 1.   0.   0.G   300.000  5000.000     98.99870 1
 4.39029880E+00 1.83494840E-04-5.71107030E-08 1.12933210E-11-8.19755200E-16    2
 9.60972660E+03 3.39216514E+00 3.34916000E+00 5.10283020E-03-9.12780020E-06    3
 7.60141550E-09-2.39844890E-12 9.79675620E+03 8.26947304E+00 1.09553590E+04    4
CuF               J12/77CU 1.F  1.   0.   0.G   300.000  5000.000     82.54440 1
 4.12273990E+00 6.31634630E-04-3.34728200E-07 8.08373670E-11-5.78348170E-15    2
-2.80059530E+03 3.48564571E+00 2.76545050E+00 6.85118050E-03-1.13388190E-05    3
 8.90965780E-09-2.69276920E-12-2.55485650E+03 9.87277411E+00-1.50966578E+03    4
CuF2              J12/77CU 1.F  2.   0.   0.G   300.000  5000.000    101.54281 1
 6.81842360E+00-1.64979080E-04 2.02917740E-07-2.54531130E-11 1.20657320E-16    2
-3.43227440E+04-7.12862921E+00 3.11076960E+00 1.43258070E-02-2.28117430E-05    3
 1.72788930E-08-5.07269770E-12-3.35004530E+04 1.09995698E+01-3.21060286E+04    4
CuO               J12/77CU 1.O  1.   0.   0.G   300.000  5000.000     79.54540 1
 4.27236250E+00 4.47132760E-04-2.39569790E-07 6.04053160E-11-4.24560160E-15    2
 3.55353490E+04 3.72701889E+00 3.70935200E+00 3.19650590E-03-5.29701090E-06    3
 4.21642380E-09-1.28918550E-12 3.56274700E+04 6.33140079E+00 3.68364130E+04    4
Cu2               J 9/66CU 2.   0.   0.   0.G   300.000  5000.000    127.09200 1
 4.42397340E+00 2.02489520E-04-6.44897930E-08 1.40654120E-11-7.60204940E-16    2
 5.70381310E+04 3.78535579E+00 3.92443580E+00 2.72749490E-03-4.91949560E-06    3
 4.18219650E-09-1.33935330E-12 5.71191870E+04 6.08380829E+00 5.83746552E+04    4
Cu3CL3            J 3/66CU 3.CL 3.   0.   0.G   300.000  5000.000    296.99610 1
 1.56261270E+01 4.33738330E-04-1.94670060E-07 3.84669380E-11-2.78997000E-15    2
-3.58818530E+04-3.77523345E+01 1.14429000E+01 2.06908060E-02-3.82640030E-05    3
 3.23410530E-08-1.03098840E-11-3.51516100E+04-1.82687865E+01-3.10992833E+04    4
D                 J 3/82D  1.   0.   0.   0.G   200.000  6000.000      2.01410 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 2.59212596E+04 5.91715827E-01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 2.59212596E+04 5.91715827E-01 2.66666346E+04    4
D+                J 3/82D  1.E -1.   0.   0.G   298.150  6000.000      2.01355 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 1.84511964E+05-1.01838904E-01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 1.84511964E+05-1.01838904E-01 1.85257339E+05    4
D-                J 3/82D  1.E  1.   0.   0.G   298.150  6000.000      2.01465 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 1.64237667E+04-1.01023912E-01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 1.64237667E+04-1.01023912E-01 1.71691417E+04    4
DCL               J 6/77D  1.CL 1.   0.   0.G   300.000  5000.000     37.46680 1
 2.95720340E+00 1.59181600E-03-6.33202720E-07 1.17556580E-10-8.15999110E-15    2
-1.21735150E+04 5.89879674E+00 3.82692130E+00-2.50133260E-03 6.04661240E-06    3
-4.48375190E-09 1.13676410E-12-1.23019210E+04 1.89177784E+00-1.12270035E+04    4
DF                J 6/77D  1.F  1.   0.   0.G   300.000  5000.000     21.01251 1
 2.72646200E+00 1.50912930E-03-5.17049380E-07 8.54853710E-11-5.41960240E-15    2
-3.39369400E+04 5.82981981E+00 3.49813860E+00 2.21767930E-04-1.33202400E-06    3
 2.56194930E-09-1.15122410E-12-3.41832320E+04 1.65507861E+00-3.31376542E+04    4
DOCL              J 3/79D  1.O  1.CL 1.   0.G   300.000  5000.000     53.46620 1
 4.43507610E+00 2.53223870E-03-1.03123310E-06 1.90054540E-10-1.26823840E-14    2
-1.09194020E+04 2.72715969E+00 2.47904180E+00 1.08458960E-02-1.52283050E-05    3
 1.14373140E-08-3.42049250E-12-1.05180920E+04 1.21267107E+01-9.41045332E+03    4
D2                TPIS89D  2.   0.   0.   0.G   200.000  6000.000      4.02820 1
 2.73068929E+00 1.48004781E-03-4.79314848E-07 7.89496274E-11-4.88380823E-15    2
-7.95267504E+02 1.64266243E+00 3.49546974E+00 2.58348159E-04-1.31762502E-06    3
 2.42912018E-09-1.05982498E-12-1.04631580E+03-2.51905385E+00 0.00000000E+00    4
D2+               J 9/77D  2.E -1.   0.   0.G   300.000  5000.000      4.02766 1
 3.58918000E+00 8.92146510E-04-2.42644840E-07 5.75844090E-11-6.73805600E-15    2
 1.79037520E+05-2.05817885E+00 3.80751400E+00-3.11062600E-03 1.01629820E-05    3
-9.83632710E-09 3.26598530E-12 1.79170960E+05-2.28662825E+00 1.80239805E+05    4
D2-               J 9/77D  2.E  1.   0.   0.G   300.000  5000.000      4.02875 1
 3.75310420E+00 9.80189910E-04-3.63879600E-07 7.07004820E-11-5.06742720E-15    2
 2.70647080E+04-2.81955172E+00 3.21448000E+00 7.83581650E-04 3.58926850E-06    3
-5.23941900E-09 2.08713650E-12 2.72930090E+04 3.68155837E-01 2.83085763E+04    4
D2O               J 6/77D  2.O  1.   0.   0.G   300.000  5000.000     20.02760 1
 2.72645950E+00 3.98451730E-03-1.49326260E-06 2.63497720E-10-1.76495570E-14    2
-3.09026380E+04 7.31820134E+00 3.85411310E+00 1.47122880E-04 3.00690060E-06    3
-1.77476280E-09 2.30188620E-13-3.11516510E+04 1.73341984E+00-2.99728411E+04    4
D2S               J 6/77D  2.S  1.   0.   0.G   300.000  5000.000     36.09420 1
 3.66629010E+00 3.49922640E-03-1.42072840E-06 2.66856390E-10-1.86847390E-14    2
-4.21473080E+03 3.79969969E+00 3.80708240E+00 3.75963110E-04 5.75307990E-06    3
-5.34857400E-09 1.40540830E-12-4.06612190E+03 3.87928749E+00-2.87340817E+03    4
F                 J 6/82F  1.   0.   0.   0.G   200.000  6000.000     18.99840 1
 2.66749541E+00-1.66693548E-04 6.42448457E-08-1.08588758E-11 6.70845755E-16    2
 8.78895350E+03 4.00729198E+00 2.41951429E+00 2.94132793E-03-8.92799246E-06    3
 9.92060935E-09-3.79860044E-12 8.75732351E+03 4.74771042E+00 9.54836785E+03    4
F+                J 6/82F  1.E -1.   0.   0.G   298.150  6000.000     18.99785 1
 2.68834861E+00-1.76182961E-04 6.06940639E-08-8.91530067E-12 5.47552167E-16    2
 2.11744095E+05 4.27480838E+00 3.08421084E+00-9.00062139E-04-1.64599174E-07    3
 1.10121336E-09-5.56270920E-13 2.11619101E+05 2.14597653E+00 2.12499113E+05    4
F-                J 6/82F  1.E  1.   0.   0.G   298.150  6000.000     18.99895 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
-3.14241522E+04 3.26488285E+00 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00-3.14241522E+04 3.26488285E+00-3.06787772E+04    4
FCN               J 6/69F  1.C  1.N  1.   0.G   300.000  5000.000     45.01614 1
 5.08985570E+00 2.41706840E-03-9.76827660E-07 1.78134420E-10-1.21185670E-14    2
 2.57807810E+03-2.87278096E+00 3.25169410E+00 8.30731440E-03-8.36663580E-06    3
 4.41256440E-09-9.08824230E-13 3.05511980E+03 6.44214774E+00 4.32821878E+03    4
FO                J12/66F  1.O  1.   0.   0.G   300.000  5000.000     34.99780 1
 3.91927740E+00 7.04423450E-04-2.66482040E-07 4.96175990E-11-3.36885710E-15    2
 1.17981930E+04 3.32875837E+00 2.96800240E+00 2.64833930E-03-3.73680050E-07    3
-1.90062250E-09 1.06142830E-12 1.20878440E+04 8.39349747E+00 1.30839080E+04    4
FO2               J 9/66F  1.O  2.   0.   0.G   300.000  5000.000     50.99720 1
 5.70409350E+00 1.38628890E-03-5.83553740E-07 1.09372140E-10-7.58691810E-15    2
-3.96786780E+02-2.06791733E+00 3.78050730E+00 6.81745950E-03-5.81336050E-06    3
 1.75625040E-09 6.77574300E-14 1.27694680E+02 7.83568297E+00 1.51000973E+03    4
F2                TPIS89F  2.   0.   0.   0.G   200.000  6000.000     37.99681 1
 3.86166219E+00 7.88367679E-04-1.81982940E-07-9.17436560E-12 2.65193472E-15    2
-1.23238655E+03 2.04119855E+00 3.20832415E+00 1.25919179E-03 3.89747979E-06    3
-7.22184984E-09 3.31837862E-12-1.03425794E+03 5.61903589E+00 0.00000000E+00    4
F2O               J12/69F  2.O  1.   0.   0.G   300.000  5000.000     53.99621 1
 6.00518710E+00 1.10284020E-03-4.75479370E-07 9.06831450E-11-6.37570980E-15    2
 9.19060650E+02-5.22210581E+00 2.61092190E+00 1.22312800E-02-1.34414150E-05    3
 5.89094120E-09-5.74871750E-13 1.73471960E+03 1.17878818E+01 2.94942436E+03    4
FS2F,fluorodisu   J 6/76F  2.S  2.   0.   0.G   200.000  6000.000    102.12881 1
 9.11491404E+00 9.25549788E-04-3.66972859E-07 6.31489899E-11-3.94877764E-15    2
-4.34448561E+04-1.73685774E+01 2.22664682E+00 3.28125204E-02-5.92797021E-05    3
 5.02331280E-08-1.62599019E-11-4.21538019E+04 1.51239428E+01-4.04636521E+04    4
Fe                J 3/78FE 1.   0.   0.   0.G   200.000  6000.000     55.84700 1
 3.26197970E+00-1.05582533E-03 5.92906998E-07-1.07189455E-10 7.48064402E-15    2
 4.90969873E+04 3.52443894E+00 1.70744428E+00 1.06339224E-02-2.76118171E-05    3
 2.80917854E-08-1.01219824E-11 4.91843725E+04 9.80811099E+00 4.99728787E+04    4
Fe+               J 6/84FE 1.E -1.   0.   0.G   298.150  6000.000     55.84645 1
 3.33602399E+00-2.72549262E-04 8.05440344E-09 1.51229089E-11-1.43376595E-15    2
 1.41036455E+05 2.86476968E+00 2.76418106E+00 2.86948238E-03-7.61235651E-06    3
 8.18183334E-09-3.11792199E-12 1.41159039E+05 5.53997981E+00 1.42058161E+05    4
Fe-               J 6/84FE 1.E  1.   0.   0.G   298.150  6000.000     55.84755 1
 3.36310586E+00-8.29375042E-04 3.12426241E-07-5.20068355E-11 3.17875241E-15    2
 4.63564307E+04 2.76802421E+00 1.52174510E+00 9.79673193E-03-2.11078670E-05    3
 1.84820903E-08-5.89537134E-12 4.65710215E+04 1.08683385E+01 4.73074180E+04    4
FeC5O5            J 3/78FE 1.C  5.O  5.   0.G   300.000  5000.000    195.89900 1
 2.11640210E+01 1.03331030E-02-4.33109360E-06 8.20474970E-10-5.77738740E-14    2
-9.48889340E+04-7.20736520E+01 6.60654600E+00 7.50421290E-02-1.22012750E-04    3
 1.00553780E-07-3.22609730E-11-9.19514380E+04-2.57600621E+00-8.75408014E+04    4
FeCL              J 6/65FE 1.CL 1.   0.   0.G   300.000  5000.000     91.29970 1
 4.69406690E+00 1.16040780E-04-2.08401750E-08-1.76265560E-12 5.23138140E-16    2
 2.87903440E+04 4.19355506E+00 3.78858260E+00 4.36780110E-03-6.69223280E-06    3
 4.17074540E-09-8.46867730E-13 2.89200970E+04 8.35336756E+00 3.01925149E+04    4
FeCL2             J12/70FE 1.CL 2.   0.   0.G   300.000  5000.000    126.75240 1
 6.94926010E+00 5.33716410E-04 7.02212070E-08-6.14754900E-11 6.79331430E-15    2
-1.90458320E+04-3.75951441E+00 5.45575050E+00 7.96329270E-03-1.25939640E-05    3
 8.99767340E-09-2.32423630E-12-1.88442970E+04 3.02284219E+00-1.69583047E+04    4
FeCL3             J 6/65FE 1.CL 3.   0.   0.G   300.000  5000.000    162.20510 1
 9.77711060E+00 2.44213620E-04-1.03139940E-07 1.92074260E-11-1.31792990E-15    2
-3.34395700E+04-1.45491463E+01 7.56148730E+00 9.73382490E-03-1.55433050E-05    3
 1.11863680E-08-3.00229980E-12-3.30136240E+04-3.98583203E+00-3.04431637E+04    4
FeO               J 9/66FE 1.O  1.   0.   0.G   300.000  5000.000     71.84640 1
 4.20498170E+00 2.68384520E-04-8.94267360E-08 3.18559110E-11-3.39225430E-15    2
 2.88291700E+04 4.83043159E+00 2.82452560E+00 4.30492070E-03-4.10847810E-06    3
 1.32011890E-09 7.13162170E-14 2.91940350E+04 1.18911760E+01 3.01938519E+04    4
Fe(OH)2           J12/66FE 1.O  2.H  2.   0.G   200.000  6000.000     89.86168 1
 8.96262012E+00 4.20137342E-03-1.61017443E-06 2.68347076E-10-1.63497305E-14    2
-4.27994358E+04-1.86912367E+01-1.67667734E+00 6.16931464E-02-1.20738995E-04    3
 1.09814026E-07-3.72856831E-11-4.11289708E+04 2.96771710E+01-3.97541166E+04    4
Fe2CL4            J12/70FE 2.CL 4.   0.   0.G   300.000  5000.000    253.50480 1
 1.53575000E+01 6.42078610E-04 2.08177300E-08-5.15805590E-11 6.06734950E-15    2
-5.65100370E+04-3.18965871E+01 1.27382420E+01 1.32355580E-02-2.16418730E-05    3
 1.59936670E-08-4.35070970E-12-5.61065790E+04-1.98247491E+01-5.18820452E+04    4
Fe2CL6            J 6/65FE 2.CL 6.   0.   0.G   200.000  6000.000    324.41020 1
 2.15645031E+01 4.62349015E-04-1.84952078E-07 3.20143043E-11-2.01002737E-15    2
-8.52432375E+04-5.86538185E+01 1.42211808E+01 4.35485968E-02-9.60390188E-05    3
 9.37463081E-08-3.36051626E-11-8.41996265E+04-2.59244694E+01-7.87030865E+04    4
H                 L 5/93H  1.   0.   0.   0.G   200.000  6000.000      1.00794 1
 2.50000286E+00-5.65334214E-09 3.63251723E-12-9.19949720E-16 7.95260746E-20    2
 2.54736589E+04-4.46698494E-01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 2.54736599E+04-4.46682853E-01 2.62190349E+04    4
H+                L 7/88H  1.E -1.   0.   0.G   298.150  6000.000      1.00739 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 1.84021428E+05-1.14064453E+00 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 1.84021428E+05-1.14064453E+00 1.84766803E+05    4
H-                L/7/88H  1.E  1.   0.   0.G   298.150  6000.000      1.00849 1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 1.59761670E+04-1.13901598E+00 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 1.59761670E+04-1.13901598E+00 1.67215420E+04    4
HALO              J 3/64H  1.AL 1.O  1.   0.G   200.000  6000.000     43.98888 1
 5.09075339E+00 2.42514117E-03-9.39932946E-07 1.59391004E-10-9.86747317E-15    2
 2.05009459E+03-4.61450791E+00 3.29221159E+00-2.68200399E-03 2.86841292E-05    3
-3.79708866E-08 1.54020350E-11 2.97771050E+03 6.96160970E+00 4.02573333E+03    4
HBO               J12/75H  1.B  1.O  1.   0.G   300.000  5000.000     27.81834 1
 3.74851810E+00 3.66108590E-03-1.46354090E-06 2.65199030E-10-1.78342750E-14    2
-2.52257980E+04 1.74647757E+00 2.21431060E+00 9.37185130E-03-1.07110740E-05    3
 7.67697740E-09-2.35863710E-12-2.48492460E+04 9.37201677E+00-2.38530740E+04    4
HBO+              J12/75H  1.B  1.O  1.E -1.G   300.000  5000.000     27.81779 1
 3.94750800E+00 3.43154360E-03-1.27870840E-06 2.21806040E-10-1.47571920E-14    2
