0.235, 302.865, 0.0395744, 0.0497486, 0.198763, 2.28321e-11, 1.48284e-06, 5.299e-09, 3.59487e-09, 2.83407e-09, 8.82132e-11, 
0.24, 303.48, 0.0393877, 0.0497662, 0.198802, 3.09346e-11, 1.91264e-06, 7.62138e-09, 4.24546e-09, 3.42724e-09, 1.04895e-10, 
0.245, 304.212, 0.039166, 0.0497817, 0.198826, 4.19032e-11, 2.46618e-06, 1.08859e-08, 4.99962e-09, 4.13706e-09, 1.24469e-10, 
0.25, 305.082, 0.0389113, 0.0497953, 0.198836, 5.68076e-11, 3.17961e-06, 1.54522e-08, 5.87383e-09, 4.98611e-09, 1.47517e-10, 
0.255, 306.111, 0.0386125, 0.0498073, 0.198832, 7.71645e-11, 4.10001e-06, 2.18147e-08, 6.8881e-09, 6.00176e-09, 1.74803e-10, 
0.26, 307.325, 0.0382739, 0.0498179, 0.198812, 1.0515e-10, 5.28905e-06, 3.06562e-08, 8.06723e-09, 7.21741e-09, 2.07342e-10, 
0.265, 308.753, 0.0379065, 0.0498272, 0.198777, 1.4393e-10, 6.82784e-06, 4.29266e-08, 9.44214e-09, 8.67407e-09, 2.46513e-10, 
0.27, 310.426, 0.0374796, 0.0498353, 0.198724, 1.98178e-10, 8.82364e-06, 5.99586e-08, 1.1052e-08, 1.04225e-08, 2.94218e-10, 
0.275, 312.381, 0.0369859, 0.0498423, 0.198653, 2.74895e-10, 1.14192e-05, 8.36434e-08, 1.29467e-08, 1.2526e-08, 3.53125e-10, 
0.28, 314.658, 0.0364617, 0.0498484, 0.198563, 3.84745e-10, 1.48058e-05, 1.16699e-07, 1.51908e-08, 1.50641e-08, 4.27038e-10, 
0.285, 317.301, 0.0358697, 0.0498535, 0.198451, 5.44253e-10, 1.92417e-05, 1.63092e-07, 1.78682e-08, 1.81375e-08, 5.21489e-10, 
0.29, 320.361, 0.0352256, 0.0498578, 0.198315, 7.79485e-10, 2.50784e-05, 2.28702e-07, 2.10887e-08, 2.18743e-08, 6.44666e-10, 
0.295, 323.893, 0.0345052, 0.0498612, 0.198153, 1.13236e-09, 3.27979e-05, 3.22402e-07, 2.49976e-08, 2.64394e-08, 8.08952e-10, 
0.3, 327.958, 0.0337475, 0.0498637, 0.197962, 1.67167e-09, 4.30681e-05, 4.57838e-07, 2.97881e-08, 3.20455e-08, 1.03348e-09, 
0.305, 332.625, 0.0329511, 0.0498653, 0.197739, 2.51269e-09, 5.68218e-05, 6.56416e-07, 3.57195e-08, 3.89691e-08, 1.34853e-09, 
0.31, 337.969, 0.0320859, 0.0498658, 0.197482, 3.85292e-09, 7.53742e-05, 9.52409e-07, 4.31419e-08, 4.75718e-08, 1.80321e-09, 
0.315, 344.072, 0.0311651, 0.049865, 0.197187, 6.03871e-09, 0.000100596, 1.40187e-06, 5.25321e-08, 5.83287e-08, 2.47931e-09, 
0.32, 351.027, 0.0302125, 0.0498625, 0.196849, 9.69215e-09, 0.000135174, 2.09845e-06, 6.45438e-08, 7.18664e-08, 3.51686e-09, 
0.325, 358.936, 0.0292282, 0.0498577, 0.196467, 1.5959e-08, 0.000182994, 3.20196e-06, 8.00798e-08, 8.90146e-08, 5.16251e-09, 
0.33, 367.914, 0.0282057, 0.0498498, 0.196035, 2.70051e-08, 0.000249727, 4.99082e-06, 1.00395e-07, 1.10875e-07, 7.8636e-09, 
0.335, 378.091, 0.0271415, 0.0498373, 0.195551, 4.70369e-08, 0.000343696, 7.95943e-06, 1.27246e-07, 1.3891e-07, 1.24561e-08, 
0.34, 389.621, 0.0260783, 0.049818, 0.195012, 8.44555e-08, 0.000477188, 1.30008e-05, 1.63102e-07, 1.75067e-07, 2.05496e-08, 
0.345, 402.683, 0.0249717, 0.0497882, 0.194413, 1.56533e-07, 0.000668408, 2.17507e-05, 2.11459e-07, 2.21931e-07, 3.53386e-08, 
0.35, 417.503, 0.0238456, 0.0497423, 0.193753, 2.99846e-07, 0.000944369, 3.7235e-05, 2.77287e-07, 2.82937e-07, 6.3354e-08, 
0.355, 434.373, 0.0226813, 0.0496707, 0.193027, 5.94199e-07, 0.00134514, 6.50795e-05, 3.677e-07, 3.62652e-07, 1.18352e-07, 
0.36, 453.689, 0.0214791, 0.0495577, 0.192229, 1.21888e-06, 0.00193003, 0.000115742, 4.92953e-07, 4.67189e-07, 2.30177e-07, 
0.365, 476.02, 0.0202383, 0.0493768, 0.19134, 2.58789e-06, 0.00278643, 0.000208566, 6.67927e-07, 6.04873e-07, 4.65494e-07, 
0.37, 502.211, 0.0189072, 0.0490827, 0.190324, 5.68088e-06, 0.00404277, 0.000379047, 9.14257e-07, 7.87502e-07, 9.77471e-07, 
0.375, 533.579, 0.0174829, 0.0485958, 0.189097, 1.28621e-05, 0.00588775, 0.000691733, 1.26296e-06, 1.03306e-06, 2.12639e-06, 
0.38, 572.241, 0.0159528, 0.0477754, 0.187483, 2.99075e-05, 0.00860094, 0.00126287, 1.75672e-06, 1.37256e-06, 4.76925e-06, 
0.385, 621.694, 0.014275, 0.0463695, 0.185134, 7.09712e-05, 0.012608, 0.00229992, 2.45286e-06, 1.87119e-06, 1.09265e-05, 
0.39, 687.973, 0.0124486, 0.0439169, 0.181382, 0.000171259, 0.0186167, 0.00418055, 3.45782e-06, 2.71631e-06, 2.54323e-05, 
0.395, 783.367, 0.0103837, 0.0394363, 0.174858, 0.000431264, 0.0281258, 0.00771833, 5.15562e-06, 4.63765e-06, 6.35984e-05, 
0.4, 947.716, 0.00745404, 0.0296553, 0.161137, 0.0013231, 0.0461172, 0.0155188, 1.01354e-05, 1.12736e-05, 0.000204146, 
0.405, 1813.87, 0.00636881, 3.21665e-05, 0.0873529, 0.0473669, 0.11744, 0.00179284, 0.00353953, 0.000340579, 2.97073e-10, 
0.41, 1856.12, 0.00628019, 2.83013e-05, 0.085744, 0.0471623, 0.119721, 0.0019177, 0.00395699, 0.000383642, 1.96255e-10, 
0.415, 1889.52, 0.00619126, 2.5606e-05, 0.0844531, 0.0469748, 0.121529, 0.00203909, 0.00431551, 0.000423231, 1.41093e-10, 
0.42, 1918.56, 0.00610626, 2.34982e-05, 0.0833175, 0.0467928, 0.123103, 0.00216143, 0.00464773, 0.000461848, 1.05878e-10, 
0.425, 1945.33, 0.00602465, 2.17384e-05, 0.0822605, 0.0466097, 0.124557, 0.00228782, 0.00496998, 0.000500786, 8.13735e-11, 
0.43, 1970.74, 0.00594699, 2.02198e-05, 0.0812492, 0.0464226, 0.125938, 0.00241957, 0.00528921, 0.000540605, 6.35322e-11, 
0.435, 1995.11, 0.00587364, 1.88897e-05, 0.0802718, 0.0462312, 0.127263, 0.00255665, 0.00560733, 0.000581431, 5.02343e-11, 
0.44, 2018.5, 0.00580442, 1.77183e-05, 0.0793268, 0.0460363, 0.128535, 0.00269816, 0.00592356, 0.000623141, 4.0195e-11, 
0.445, 2040.83, 0.00574023, 1.66861e-05, 0.0784176, 0.0458398, 0.129751, 0.00284261, 0.00623574, 0.000665442, 3.2556e-11, 
0.45, 2061.99, 0.00568108, 1.57781e-05, 0.0775496, 0.045644, 0.130902, 0.00298815, 0.00654092, 0.000707924, 2.67109e-11, 
0.455, 2081.83, 0.00562728, 1.49825e-05, 0.076729, 0.0454513, 0.131983, 0.00313263, 0.00683578, 0.000750078, 2.2219e-11, 
0.46, 2100.22, 0.00557851, 1.42894e-05, 0.0759623, 0.0452648, 0.132984, 0.00327372, 0.00711674, 0.000791309, 1.87554e-11, 
0.465, 2117.03, 0.0055355, 1.36901e-05, 0.0752558, 0.0450872, 0.133899, 0.00340895, 0.00738019, 0.000830951, 1.60795e-11, 
0.47, 2132.14, 0.00549792, 1.31774e-05, 0.0746156, 0.0449217, 0.134721, 0.00353579, 0.00762254, 0.000868277, 1.40124e-11, 
0.475, 2145.46, 0.00546632, 1.27451e-05, 0.0740471, 0.0447712, 0.135446, 0.00365172, 0.00784034, 0.000902525, 1.24208e-11, 
0.48, 2156.89, 0.00544019, 1.23883e-05, 0.0735555, 0.0446386, 0.136069, 0.00375431, 0.00803038, 0.000932929, 1.12063e-11, 
0.485, 2166.37, 0.00541951, 1.21027e-05, 0.073145, 0.0445264, 0.136585, 0.00384133, 0.00818979, 0.000958748, 1.0296e-11, 
0.49, 2173.84, 0.00540496, 1.1885e-05, 0.0728194, 0.044437, 0.136993, 0.0039108, 0.00831608, 0.000979311, 9.63726e-12, 
0.495, 2179.28, 0.00539634, 1.17326e-05, 0.0725816, 0.0443723, 0.13729, 0.00396109, 0.00840729, 0.000994054, 9.19289e-12, 
0.5, 2182.64, 0.00539303, 1.16438e-05, 0.0724337, 0.0443336, 0.137474, 0.00399102, 0.008462, 0.00100255, 8.93828e-12, 
0.505, 2183.93, 0.0053964, 1.16175e-05, 0.072377, 0.0443217, 0.137546, 0.00399987, 0.00847937, 0.00100455, 8.85943e-12, 
0.51, 2183.13, 0.00540564, 1.16532e-05, 0.0724119, 0.0443369, 0.137505, 0.00398746, 0.0084592, 0.000999991, 8.95182e-12, 
0.515, 2180.27, 0.00541926, 1.17513e-05, 0.0725378, 0.0443787, 0.137352, 0.00395411, 0.00840193, 0.000988992, 9.21998e-12, 
0.52, 2175.36, 0.00544006, 1.19126e-05, 0.0727534, 0.0444462, 0.137088, 0.00390065, 0.00830859, 0.000971869, 9.67786e-12, 
0.525, 2168.44, 0.00546516, 1.21387e-05, 0.0730564, 0.0445379, 0.136715, 0.0038284, 0.00818078, 0.000949098, 1.03499e-11, 
0.53, 2159.57, 0.00549742, 1.2432e-05, 0.0734437, 0.0446518, 0.136234, 0.00373907, 0.00802066, 0.000921288, 1.12727e-11, 
0.535, 2148.79, 0.00553479, 1.27956e-05, 0.0739115, 0.0447855, 0.13565, 0.00363472, 0.0078308, 0.000889149, 1.24983e-11, 
0.54, 2136.19, 0.00557813, 1.32331e-05, 0.0744552, 0.0449362, 0.134967, 0.00351765, 0.00761418, 0.00085345, 1.40978e-11, 
0.545, 2121.84, 0.0056257, 1.37494e-05, 0.0750697, 0.0451012, 0.134188, 0.00339032, 0.00737404, 0.000814976, 1.61673e-11, 
0.55, 2105.86, 0.00567802, 1.43499e-05, 0.0757492, 0.0452774, 0.133319, 0.00325526, 0.00711384, 0.000774499, 1.88357e-11, 
0.555, 2088.36, 0.0057373, 1.50411e-05, 0.0764876, 0.0454617, 0.132367, 0.00311497, 0.00683713, 0.000732747, 2.22751e-11, 
0.56, 2069.46, 0.00580128, 1.58308e-05, 0.0772783, 0.0456514, 0.131339, 0.00297189, 0.00654748, 0.000690383, 2.67152e-11, 
0.565, 2049.3, 0.00586995, 1.67275e-05, 0.0781147, 0.0458437, 0.130241, 0.00282831, 0.00624841, 0.000647994, 3.24619e-11, 
0.57, 2028.03, 0.00594253, 1.77412e-05, 0.0789899, 0.0460358, 0.129084, 0.00268636, 0.00594332, 0.000606086, 3.99225e-11, 
0.575, 2005.81, 0.00602032, 1.8883e-05, 0.0798968, 0.0462255, 0.127874, 0.00254796, 0.00563545, 0.000565082, 4.96392e-11, 
0.58, 1982.8, 0.00610168, 2.0165e-05, 0.0808287, 0.0464105, 0.126622, 0.0024148, 0.0053278, 0.000525331, 6.2332e-11, 
0.585, 1959.15, 0.00618657, 2.16006e-05, 0.0817786, 0.046589, 0.125336, 0.00228836, 0.00502316, 0.00048711, 7.89546e-11, 
0.59, 1935.05, 0.00627483, 2.32042e-05, 0.0827399, 0.0467592, 0.124026, 0.00216989, 0.00472401, 0.000450634, 1.00767e-10, 
0.595, 1910.64, 0.00636519, 2.49911e-05, 0.0837062, 0.0469199, 0.122701, 0.00206041, 0.00443255, 0.00041606, 1.29423e-10, 
0.6, 1886.09, 0.00645807, 2.6977e-05, 0.0846713, 0.0470698, 0.121369, 0.00196073, 0.00415067, 0.000383497, 1.67087e-10, 
0.605, 1861.55, 0.00655288, 2.9178e-05, 0.0856296, 0.0472079, 0.120039, 0.00187143, 0.00387995, 0.000353011, 2.16563e-10, 
0.61, 1837.17, 0.00664829, 3.16101e-05, 0.0865757, 0.0473337, 0.118719, 0.00179291, 0.00362163, 0.000324626, 2.81456e-10, 
0.615, 1813.08, 0.00674456, 3.42886e-05, 0.0875048, 0.0474467, 0.117417, 0.00172534, 0.00337667, 0.000298338, 3.66353e-10, 
0.62, 1789.42, 0.00684084, 3.72276e-05, 0.0884123, 0.0475466, 0.116141, 0.00166877, 0.00314573, 0.000274109, 4.77019e-10, 
0.625, 1766.3, 0.0069366, 4.04392e-05, 0.0892943, 0.0476334, 0.114895, 0.00162304, 0.00292918, 0.000251883, 6.20593e-10, 
0.63, 1743.82, 0.00703123, 4.39331e-05, 0.0901476, 0.0477073, 0.113686, 0.00158789, 0.00272715, 0.000231581, 8.05777e-10, 
0.635, 1722.07, 0.0071243, 4.77154e-05, 0.0909691, 0.0477684, 0.112519, 0.00156291, 0.00253958, 0.000213111, 1.04298e-09, 
0.64, 1701.14, 0.00721523, 5.17882e-05, 0.0917566, 0.0478173, 0.111398, 0.0015476, 0.00236618, 0.000196371, 1.34436e-09, 
0.645, 1681.08, 0.00730335, 5.61486e-05, 0.0925081, 0.0478544, 0.110327, 0.00154137, 0.00220655, 0.00018125, 1.72382e-09, 
0.65, 1661.96, 0.00738853, 6.07883e-05, 0.0932223, 0.0478806, 0.109308, 0.00154355, 0.00206014, 0.000167635, 2.19676e-09, 
0.655, 1643.82, 0.00747083, 6.56927e-05, 0.0938982, 0.0478964, 0.108343, 0.00155341, 0.00192633, 0.000155413, 2.77968e-09, 
0.66, 1626.68, 0.00754913, 7.0841e-05, 0.0945353, 0.0479028, 0.107434, 0.00157018, 0.00180443, 0.00014447, 3.48952e-09, 
0.665, 1610.56, 0.00762325, 7.62058e-05, 0.0951333, 0.0479005, 0.106581, 0.00159306, 0.0016937, 0.000134698, 4.34282e-09, 
0.67, 1595.47, 0.00769305, 8.17534e-05, 0.0956925, 0.0478907, 0.105784, 0.00162122, 0.0015934, 0.000125991, 5.35461e-09, 
0.675, 1581.4, 0.00775911, 8.74444e-05, 0.0962134, 0.0478741, 0.105044, 0.00165381, 0.0015028, 0.000118249, 6.53716e-09, 
0.68, 1568.34, 0.00782051, 9.32341e-05, 0.0966966, 0.0478518, 0.104358, 0.00169001, 0.00142116, 0.000111381, 7.89872e-09, 
0.685, 1556.28, 0.00787732, 9.90741e-05, 0.0971432, 0.0478248, 0.103727, 0.00172899, 0.00134777, 0.000105299, 9.44225e-09, 
0.69, 1545.18, 0.00792955, 0.000104913, 0.0975543, 0.047794, 0.103147, 0.00176994, 0.00128197, 9.99239e-05, 1.11644e-08, 
0.695, 1535.01, 0.00797818, 0.000110699, 0.0979311, 0.0477604, 0.102617, 0.0018121, 0.0012231, 9.51824e-05, 1.3055e-08, 
0.7, 1525.74, 0.00802185, 0.000116379, 0.0982753, 0.0477248, 0.102136, 0.00185475, 0.00117056, 9.10077e-05, 1.50966e-08, 
0.705, 1517.32, 0.00806163, 0.000121905, 0.0985882, 0.0476881, 0.101699, 0.00189722, 0.0011238, 8.73392e-05, 1.72654e-08, 
0.71, 1509.7, 0.00809712, 0.00012723, 0.0988716, 0.0476511, 0.101306, 0.00193893, 0.00108228, 8.41218e-05, 1.95316e-08, 
0.715, 1502.85, 0.00813003, 0.000132314, 0.0991271, 0.0476144, 0.100952, 0.00197935, 0.00104552, 8.13059e-05, 2.18613e-08, 
0.72, 1496.71, 0.00815924, 0.000137123, 0.0993566, 0.0475787, 0.100636, 0.00201806, 0.00101307, 7.88468e-05, 2.42181e-08, 
0.725, 1491.23, 0.00818485, 0.000141629, 0.0995617, 0.0475443, 0.100355, 0.00205469, 0.000984493, 7.6704e-05, 2.65652e-08, 
0.73, 1486.36, 0.0082072, 0.000145815, 0.0997443, 0.0475117, 0.100105, 0.00208899, 0.000959414, 7.48413e-05, 2.88672e-08, 
0.735, 1482.05, 0.00822722, 0.000149667, 0.0999061, 0.0474812, 0.0998849, 0.00212078, 0.000937472, 7.32261e-05, 3.10921e-08, 
0.74, 1478.26, 0.00824394, 0.000153181, 0.100049, 0.0474529, 0.0996912, 0.00214994, 0.000918337, 7.18291e-05, 3.32122e-08, 
0.745, 1474.94, 0.0082596, 0.000156361, 0.100174, 0.047427, 0.0995217, 0.00217646, 0.000901706, 7.06241e-05, 3.52054e-08, 
0.75, 1472.03, 0.00827259, 0.000159215, 0.100284, 0.0474036, 0.0993739, 0.00220034, 0.0008873, 6.95878e-05, 3.70555e-08, 
0.755, 1469.51, 0.00828434, 0.000161756, 0.100379, 0.0473825, 0.0992455, 0.00222169, 0.000874866, 6.86989e-05, 3.87522e-08, 
0.76, 1467.33, 0.00829401, 0.000164001, 0.100462, 0.0473638, 0.0991346, 0.00224061, 0.000864172, 6.7939e-05, 4.02907e-08, 
0.765, 1465.45, 0.00830227, 0.000165972, 0.100533, 0.0473472, 0.0990391, 0.00225725, 0.000855008, 6.72912e-05, 4.16709e-08, 
0.77, 1463.83, 0.00830931, 0.000167689, 0.100594, 0.0473327, 0.0989572, 0.00227178, 0.000847182, 6.67407e-05, 4.28969e-08, 
0.775, 1462.45, 0.00831553, 0.000169176, 0.100646, 0.0473201, 0.0988873, 0.00228438, 0.000840525, 6.62746e-05, 4.39758e-08, 
0.78, 1461.28, 0.00832057, 0.000170455, 0.100691, 0.0473092, 0.0988278, 0.00229525, 0.000834882, 6.5881e-05, 4.49172e-08, 
0.785, 1460.28, 0.00832486, 0.000171549, 0.100729, 0.0472999, 0.0987774, 0.00230455, 0.000830116, 6.555e-05, 4.5732e-08, 
0.79, 1459.44, 0.00832829, 0.00017248, 0.100761, 0.0472919, 0.0987348, 0.00231248, 0.000826106, 6.52724e-05, 4.64319e-08, 
0.795, 1458.74, 0.00833143, 0.000173267, 0.100788, 0.0472851, 0.0986991, 0.00231919, 0.000822744, 6.50404e-05, 4.7029e-08, 
0.8, 1458.14, 0.00833376, 0.00017393, 0.10081, 0.0472794, 0.0986692, 0.00232484, 0.000819937, 6.48472e-05, 4.7535e-08, 
0.805, 1457.65, 0.00833587, 0.000174485, 0.100829, 0.0472747, 0.0986442, 0.00232958, 0.0008176, 6.46869e-05, 4.79613e-08, 
0.81, 1457.24, 0.00833761, 0.000174947, 0.100844, 0.0472707, 0.0986235, 0.00233353, 0.000815663, 6.45544e-05, 4.83182e-08, 
0.815, 1456.9, 0.00833877, 0.000175331, 0.100857, 0.0472674, 0.0986063, 0.00233682, 0.000814063, 6.44452e-05, 4.86156e-08, 
0.82, 1456.62, 0.00833996, 0.000175648, 0.100868, 0.0472646, 0.0985921, 0.00233953, 0.000812746, 6.43555e-05, 4.88619e-08, 
0.825, 1456.39, 0.00834092, 0.000175909, 0.100877, 0.0472624, 0.0985805, 0.00234176, 0.000811666, 6.42822e-05, 4.90651e-08, 
0.83, 1456.2, 0.0083417, 0.000176122, 0.100884, 0.0472605, 0.098571, 0.00234359, 0.000810784, 6.42224e-05, 4.92318e-08, 
0.835, 1456.05, 0.00834233, 0.000176297, 0.10089, 0.047259, 0.0985632, 0.00234508, 0.000810066, 6.41738e-05, 4.9368e-08, 
0.84, 1455.92, 0.00834284, 0.000176438, 0.100894, 0.0472578, 0.0985569, 0.00234629, 0.000809483, 6.41345e-05, 4.94788e-08, 
0.845, 1455.82, 0.00834315, 0.000176553, 0.100898, 0.0472568, 0.0985518, 0.00234728, 0.000809013, 6.41028e-05, 4.95686e-08, 
0.85, 1455.74, 0.00834349, 0.000176645, 0.100901, 0.047256, 0.0985477, 0.00234807, 0.000808633, 6.40773e-05, 4.9641e-08, 
0.855, 1455.67, 0.00834375, 0.000176719, 0.100904, 0.0472554, 0.0985444, 0.0023487, 0.000808329, 6.40569e-05, 4.96991e-08, 
0.86, 1455.62, 0.00834396, 0.000176778, 0.100906, 0.0472548, 0.0985417, 0.00234921, 0.000808086, 6.40406e-05, 4.97457e-08, 
0.865, 1455.58, 0.00834412, 0.000176826, 0.100907, 0.0472544, 0.0985396, 0.00234962, 0.000807892, 6.40276e-05, 4.97828e-08, 
